"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationRemarks"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"Kb2"	"ALK09-100"		"Occurrence"	0.5493408203125	1	1.8203635393982491	"l"	"present"	"verified"	128	450.02	50	250	32	3.51578125	"Niskin bottle"	"microplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"Kb2"	"ALK09-100"		"Occurrence"	13.7335205078125	25	1.8203635393982491	"l"	"present"	"verified"	128	450.02	50	250	32	87.89453125	"Niskin bottle"	"microplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"Kb2"	"ALK09-100"		"Occurrence"	2.7467041015625	5	1.8203635393982491	"l"	"present"	"verified"	128	450.02	50	250	32	17.57890625	"Niskin bottle"	"microplankton"	"sp."	"species"	
25	10	25	"iopan.pl"	"cells/l"	"Thalassiosira antarctica"	"old Thalassiosira antarctica var. Borealis"	2009	"Alkekonge2009"	"Kb2"	"ALK09-100"		"Occurrence"	3.8453857421875	7	1.8203635393982491	"l"	"present"	"verified"	128	450.02	50	250	32	24.61046875	"Niskin bottle"	"microplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	2009	"Alkekonge2009"	"Kb2"	"ALK09-100"		"Occurrence"	21.9736328125	40	1.8203635393982491	"l"	"present"	"verified"	128	450.02	50	250	32	140.63125	"Niskin bottle"	"microplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"Kb2"	"ALK09-101"		"Occurrence"	13.3981233891753	2	0.14927463659693263	"l"	"present"	"verified"	388	16635.11	50	250	32	85.7479896907217	"Niskin bottle"	"microplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Ciliophora"	"Non det. 10-20um"	2009	"Alkekonge2009"	"Kb2"	"ALK09-101"	"Ciliophora non det Non det. 10-20um"	"Occurrence"	6.69906169458763	1	0.14927463659693263	"l"	"present"	"verified"	388	16635.11	50	250	32	42.8739948453608	"Niskin bottle"	"microplankton"	"indet."		
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"Kb2"	"ALK09-101"		"Occurrence"	6.69906169458763	1	0.14927463659693263	"l"	"present"	"verified"	388	16635.11	50	250	32	42.8739948453608	"Niskin bottle"	"microplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2009	"Alkekonge2009"	"Kb2"	"ALK09-101"		"Occurrence"	6.69906169458763	1	0.14927463659693263	"l"	"present"	"verified"	388	16635.11	50	250	32	42.8739948453608	"Niskin bottle"	"microplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"Kb2"	"ALK09-101"		"Occurrence"	6.69906169458763	1	0.14927463659693263	"l"	"present"	"verified"	388	16635.11	50	250	32	42.8739948453608	"Niskin bottle"	"microplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"Kb2"	"ALK09-101"		"Occurrence"	13.3981233891753	2	0.14927463659693263	"l"	"present"	"verified"	388	16635.11	50	250	32	85.7479896907217	"Niskin bottle"	"microplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"Kb2"	"ALK09-101"		"Occurrence"	20.0971850837629	3	0.14927463659693263	"l"	"present"	"verified"	388	16635.11	50	250	32	128.621984536082	"Niskin bottle"	"microplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"Kb2"	"ALK09-101"		"Occurrence"	46.8934318621134	7	0.14927463659693263	"l"	"present"	"verified"	388	16635.11	50	250	32	300.117963917526	"Niskin bottle"	"microplankton"	"sp."	"species"	
100	60	100	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"Kb1"	"ALK09-110"	"Dinobryon spp. cyst"	"Occurrence"	975.666275659824	1	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	48.7833137829912	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
100	60	100	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"Kb1"	"ALK09-110"	"Coccolithales  Non det."	"Occurrence"	1951.33255131965	2	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	97.5666275659824	"Niskin bottle"	"phytoplankton"	"indet."		
100	60	100	"iopan.pl"	"cells/l"	"Coccolithus pelagicus"		2009	"Alkekonge2009"	"Kb1"	"ALK09-110"		"Occurrence"	975.666275659824	1	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	48.7833137829912	"Niskin bottle"	"phytoplankton"			
100	60	100	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-110"		"Occurrence"	5853.99765395894	6	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	292.699882697947	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
100	60	100	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-110"	"Flagellatae"	"Occurrence"	8780.99648093841	9	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	439.049824046921	"Niskin bottle"	"phytoplankton"			
100	60	100	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.arcticum"	2009	"Alkekonge2009"	"Kb1"	"ALK09-110"		"Occurrence"	975.666275659824	1	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	48.7833137829912	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"	
100	60	100	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"Kb1"	"ALK09-110"		"Occurrence"	975.666275659824	1	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	48.7833137829912	"Niskin bottle"	"phytoplankton"			
100	60	100	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"Kb1"	"ALK09-110"		"Occurrence"	975.666275659824	1	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	48.7833137829912	"Niskin bottle"	"phytoplankton"			
100	60	100	"iopan.pl"	"cells/l"	"Bacillariophyceae"	"<10um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-110"	"Pennate"	"Occurrence"	1951.33255131965	2	0.001024940622574783	"l"	"present"	"verified"	341	16635.11	50	1000	1	97.5666275659824	"Niskin bottle"	"phytoplankton"	"indet."		
50	60	50	"iopan.pl"	"cells/l"	"Amphidinium crassum"		2009	"Alkekonge2009"	"Kb1"	"ALK09-113"		"Occurrence"	868.674151436031	1	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	43.4337075718016	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"Kb1"	"ALK09-113"	"Dinobryon spp. cyst"	"Occurrence"	6080.71906005222	7	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	304.035953002611	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
50	60	50	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-113"		"Occurrence"	8686.74151436031	10	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	434.337075718016	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Emiliania huxleyi"		2009	"Alkekonge2009"	"Kb1"	"ALK09-113"		"Occurrence"	1737.34830287206	2	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	86.8674151436031	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-113"	"Flagellatae"	"Occurrence"	15636.1347258486	18	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	781.806736292428	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"Kb1"	"ALK09-113"		"Occurrence"	1737.34830287206	2	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	86.8674151436031	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-113"	"Gymnodinium sp. 5-10um"	"Occurrence"	868.674151436031	1	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	43.4337075718016	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-113"		"Occurrence"	1737.34830287206	2	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	86.8674151436031	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-113"		"Occurrence"	868.674151436031	1	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	43.4337075718016	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-113"		"Occurrence"	1737.34830287206	2	0.0011511796435370728	"l"	"present"	"verified"	383	16635.11	50	1000	1	86.8674151436031	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"Kb1"	"ALK09-116"	"Dinobryon spp. cyst"	"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
25	60	25	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-116"		"Occurrence"	2539.71145038168	2	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"7-10um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-116"	"Flagellatae"	"Occurrence"	5079.42290076336	4	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	253.971145038168	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-116"	"Flagellatae"	"Occurrence"	5079.42290076336	4	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	253.971145038168	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"Kb1"	"ALK09-116"		"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-116"		"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"	"Dinobryon spp. cyst"	"Occurrence"	4024.62338709677	3	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	201.231169354839	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
10	60	10	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"	"Coccolithales  Non det."	"Occurrence"	10732.3290322581	8	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	536.616451612903	"Niskin bottle"	"phytoplankton"	"indet."		
10	60	10	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	50978.5629032258	38	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	2548.92814516129	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Emiliania huxleyi"		2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"	"Flagellatae"	"Occurrence"	14756.9524193548	11	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	737.847620967742	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	16098.4935483871	12	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	804.924677419355	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.wulffii"	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	4024.62338709677	3	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	201.231169354839	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	37563.1516129032	28	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	1878.15758064516	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	22806.1991935484	17	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	1140.30995967742	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-119"		"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	5769.40231213873	6	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	288.470115606936	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Amphidinium sphenoides"		2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"	"Dinobryon spp. cyst"	"Occurrence"	1923.13410404624	2	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	96.1567052023121	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
5	60	5	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"	"Coccolithales  Non det."	"Occurrence"	12500.3716763006	13	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	625.018583815029	"Niskin bottle"	"phytoplankton"	"indet."		
5	60	5	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	50001.4867052023	52	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	2500.07433526012	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"~3um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"	"Flagellatae"	"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"7-10um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"	"Flagellatae"	"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"	"Flagellatae"	"Occurrence"	1923.13410404624	2	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	96.1567052023121	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.arcticum"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	1923.13410404624	2	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	96.1567052023121	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	20192.9080924855	21	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	1009.64540462428	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.wulffii"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	1923.13410404624	2	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	96.1567052023121	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	4807.83526011561	5	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	240.39176300578	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 10-20um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"	"Gymnodinium sp. 10-20um"	"Occurrence"	11538.8046242775	12	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	576.940231213873	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	2884.70115606936	3	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	144.235057803468	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	37501.1150289017	39	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	1875.05575144509	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	2884.70115606936	3	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	144.235057803468	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Thalassiosira antarctica"	"old Thalassiosira antarctica var. Borealis"	2009	"Alkekonge2009"	"Kb1"	"ALK09-122"		"Occurrence"	961.567052023121	1	0.001039969077451246	"l"	"present"	"verified"	346	16635.11	50	1000	1	48.0783526011561	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	5582.25167785235	5	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	279.112583892617	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Amphidinium crassum"		2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	2232.90067114094	2	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	111.645033557047	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Chrysochromulina"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	2232.90067114094	2	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	111.645033557047	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	98432.6035502959	50	0.0005079617748244526	"l"	"present"	"verified"	169	16635.11	50	1000	1	4921.63017751479	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Dinophysis"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-125"	"Dinophysis  sp."	"Occurrence"	1116.45033557047	1	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	55.8225167785235	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Emiliania huxleyi"		2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	1116.45033557047	1	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	55.8225167785235	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"Kb1"	"ALK09-125"	"Flagellatae"	"Occurrence"	6698.70201342282	6	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	334.935100671141	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.arcticum"	2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	6698.70201342282	6	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	334.935100671141	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	4465.80134228188	4	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	223.290067114094	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	7815.15234899329	7	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	390.757617449664	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	4465.80134228188	4	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	223.290067114094	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	1116.45033557047	1	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	55.8225167785235	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	14513.8543624161	13	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	725.692718120805	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"Kb1"	"ALK09-125"		"Occurrence"	1116.45033557047	1	0.0008956959106372004	"l"	"present"	"verified"	298	16635.11	50	1000	1	55.8225167785235	"Niskin bottle"	"phytoplankton"			
