"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"identificationRemarks"	"taxonRank"	"previousIdentifications"	"lifeStage"
50	10	50	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-23"	"Occurrence"	285.726984126984	2	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	14.2863492063492	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	10	50	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	"KH"	"MER09-01-23"	"Occurrence"	285.726984126984	2	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	14.2863492063492	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	87.89453125	15	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	105.4734375	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Tripos"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	5.85963541666667	1	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	7.0315625	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"	"Ceratium"	
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	87.89453125	15	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	105.4734375	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros curvisetus"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	181.648697916667	31	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	217.9784375	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros debilis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	3750.16666666667	50	0.01333274076707702	"l"	"present"	"verified"	5	450.02	10	250	30	4500.2	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	140.63125	24	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	168.7575	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	937.541666666667	50	0.05333096306830808	"l"	"present"	"verified"	20	450.02	10	250	30	1125.05	"Niskin bottle"	"microplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	1113.0548053528	11	0.009882711926762131	"l"	"present"	"verified"	137	16635.11	10	250	30	1335.66576642336	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	205.087239583333	35	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	246.1046875	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	11.7192708333333	2	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	14.063125	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	5.85963541666667	1	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	7.0315625	"Niskin bottle"	"microplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	101.186800486618	1	0.009882711926762131	"l"	"present"	"verified"	137	16635.11	10	250	30	121.424160583942	"Niskin bottle"	"microplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	101.186800486618	1	0.009882711926762131	"l"	"present"	"verified"	137	16635.11	10	250	30	121.424160583942	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	23.4385416666667	4	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	28.12625	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	23.4385416666667	4	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	28.12625	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	82.0348958333333	14	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	98.441875	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Rhizosolenia"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	5.85963541666667	1	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	7.0315625	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Rhizosolenia borealis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	269.543229166667	46	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	323.451875	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	11.7192708333333	2	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	14.063125	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	303.560401459854	3	0.009882711926762131	"l"	"present"	"verified"	137	16635.11	10	250	30	364.272481751825	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"	2009	"MERCLIM-2009"	"KH"	"MER09-01-24"	"Occurrence"	101.186800486618	1	0.009882711926762131	"l"	"present"	"verified"	137	16635.11	10	250	30	121.424160583942	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	65.0028888888889	13	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	78.0034666666667	"Niskin bottle"	"microplankton"					
5	40	5	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	161.473853211009	3	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	193.768623853211	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	40	5	"iopan.pl"	"cells/l"	"Chaetoceros"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	107.649235474006	2	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	129.179082568807	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	40	5	"iopan.pl"	"cells/l"	"Chaetoceros"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	484.421559633028	9	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	581.305871559633	"Niskin bottle"	"microplankton"	"sp. cf. Ch. laciniosus"	"sp. cf c.laciniosus"	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	165.007333333333	33	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	198.0088	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros convolutus"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	25.0011111111111	5	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	30.0013333333333	"Niskin bottle"	"microplankton"					
5	40	5	"iopan.pl"	"cells/l"	"Chaetoceros curvisetus"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	1297.20033500838	44	0.03391920184765903	"l"	"present"	"verified"	199	7040.26	10	250	30	1556.64040201005	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros debilis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	4687.70833333333	50	0.010666192613661616	"l"	"present"	"verified"	4	450.02	10	250	30	5625.25	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	271.751207729469	50	0.18399182258566288	"l"	"present"	"verified"	69	450.02	10	250	30	326.101449275362	"Niskin bottle"	"microplankton"					
5	40	5	"iopan.pl"	"cells/l"	"Chaetoceros similis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	53.8246177370031	1	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	64.5895412844037	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros teres"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	60.0026666666667	12	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	72.0032	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Corethron"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	5.00022222222222	1	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	6.00026666666667	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	110.004888888889	22	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	132.005866666667	"Niskin bottle"	"microplankton"					
5	40	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	53.8246177370031	1	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	64.5895412844037	"Niskin bottle"	"microplankton"	"sp."	"sp. 20-30um"	"species"	"Gymnodinium sp. 20-30um"	
5	10	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	5.00022222222222	1	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	6.00026666666667	"Niskin bottle"	"microplankton"	"sp."	"sp. 30-40um"	"species"	"Gymnodinium sp. 30-40um"	
5	40	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	53.8246177370031	1	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	64.5895412844037	"Niskin bottle"	"microplankton"	"sp."	"sp. 40-50um"	"species"	"Gymnodinium sp. 40-50um"	
5	10	5	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	5.00022222222222	1	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	6.00026666666667	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	150.006666666667	30	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	180.008	"Niskin bottle"	"microplankton"					
5	40	5	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	161.473853211009	3	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	193.768623853211	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	15.0006666666667	3	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	18.0008	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	20.0008888888889	4	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	24.0010666666667	"Niskin bottle"	"microplankton"					
5	40	5	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	53.8246177370031	1	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	64.5895412844037	"Niskin bottle"	"microplankton"					
5	40	5	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	107.649235474006	2	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	129.179082568807	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	40.0017777777778	8	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	48.0021333333333	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	15.0006666666667	3	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	18.0008	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Rhizosolenia borealis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	120.005333333333	24	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	144.0064	"Niskin bottle"	"microplankton"					
5	40	5	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	538.246177370031	10	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	645.895412844037	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	10.0004444444444	2	0.19999111150615528	"l"	"present"	"verified"	75	450.02	10	250	30	12.0005333333333	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	40	5	"iopan.pl"	"cells/l"	"Thalassiosira antarctica"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	107.649235474006	2	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	129.179082568807	"Niskin bottle"	"microplankton"		"old Thalassiosira antarctica var. Borealis"			
5	40	5	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"	2009	"MERCLIM-2009"	"KH"	"MER09-01-25"	"Occurrence"	161.473853211009	3	0.01857885930349163	"l"	"present"	"verified"	109	7040.26	10	250	30	193.768623853211	"Niskin bottle"	"microplankton"					
100	10	100	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	403.002985074627	3	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	20.1501492537313	"Niskin bottle"	"phytoplankton"					
100	60	100	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"					
100	60	100	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"		"~3um"		"Biflagellatae"	
100	60	100	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	8793.89074889868	6	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	439.694537444934	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
100	60	100	"iopan.pl"	"cells/l"	"Calliacantha natans"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	2931.29691629956	2	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	146.564845814978	"Niskin bottle"	"phytoplankton"					
100	60	100	"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	7328.2422907489	5	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	366.412114537445	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
100	60	100	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	7328.2422907489	5	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	366.412114537445	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	5862.59383259912	4	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	293.129691629956	"Niskin bottle"	"phytoplankton"		"3-7um"		"Flagellatae"	
100	60	100	"iopan.pl"	"cells/l"	"Fragilariopsis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"sp. cf g.arcticum"	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	7328.2422907489	5	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	366.412114537445	"Niskin bottle"	"phytoplankton"	"sp. cf. G. galeatum"	"sp. cf g.galeatum"	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	10259.5392070485	7	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	512.976960352423	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"sp. cf g.gracilentum"	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"	"sp."	"sp. 5-10um"	"species"	"Gymnodinium sp. 5-10um"	
100	60	100	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"	"sp. „spiralne”"	"sp. „spiralne”"	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	4396.94537444934	3	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	219.847268722467	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"sp. „z dupką”"	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"					
100	10	100	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	134.334328358209	1	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	6.71671641791045	"Niskin bottle"	"phytoplankton"					
100	60	100	"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
100	10	100	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	134.334328358209	1	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	6.71671641791045	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	1465.64845814978	1	0.0006822918513914246	"l"	"present"	"verified"	227	16635.11	50	1000	1	73.282422907489	"Niskin bottle"	"phytoplankton"					
100	10	100	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	"KH"	"MER09-01-26"	"Occurrence"	268.668656716418	2	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	13.4334328358209	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1478.67644444444	1	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	73.9338222222222	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Amphidinium crassum"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1478.67644444444	1	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	73.9338222222222	"Niskin bottle"	"phytoplankton"					
50	60	50	"iopan.pl"	"cells/l"	"Amphidinium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1478.67644444444	1	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	73.9338222222222	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1478.67644444444	1	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	73.9338222222222	"Niskin bottle"	"phytoplankton"		"~3um"		"Biflagellatae"	
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	10350.7351111111	7	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	517.536755555556	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
50	60	50	"iopan.pl"	"cells/l"	"Calliacantha natans"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	4436.02933333333	3	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"					
50	10	50	"iopan.pl"	"cells/l"	"Chaetoceros debilis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1928.65714285714	15	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	96.4328571428571	"Niskin bottle"	"phytoplankton"					
50	10	50	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1028.61714285714	8	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	51.4308571428571	"Niskin bottle"	"phytoplankton"					
50	60	50	"iopan.pl"	"cells/l"	"Dinobryon"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1478.67644444444	1	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	73.9338222222222	"Niskin bottle"	"phytoplankton"	"spp."	"cyst"	"species"	"Dinobryon spp. cyst"	"cyst"
50	60	50	"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	7393.38222222222	5	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	369.669111111111	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
50	60	50	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	23658.8231111111	16	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	1182.94115555556	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1478.67644444444	1	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	73.9338222222222	"Niskin bottle"	"phytoplankton"		"old Cylindrotheca closterium"			
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	1478.67644444444	1	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	73.9338222222222	"Niskin bottle"	"phytoplankton"		"~3um"		"Flagellatae"	
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	"KH"	"MER09-01-27"	"Occurrence"	2957.35288888889	2	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	147.867644444444	"Niskin bottle"	"phytoplankton"		"3-7um"		"Flagellatae"	
