"maximumDepthInMeters"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"	"minimumDepthInMeters"	"organismRemarks"	"organismScope"	"verbatimTaxon"
1	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2014	"ICE2014"	"R3"	"PHT-094"		"Occurrence"	1237.192308	10	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	61.85961538	"Niskin bottle"	"phytoplankton"				1			
1	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R3"	"PHT-094"		"Occurrence"	618.5961538	5	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	30.92980769	"Niskin bottle"	"phytoplankton"	"sp."	"species"		1			
1	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R3"	"PHT-094"	"Ciliophora sp.1"	"Occurrence"	247.4384615	2	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	12.37192308	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		1			
1	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R3"	"PHT-094"	"Ciliophora sp.2"	"Occurrence"	371.1576923	3	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	18.55788462	"Niskin bottle"	"phytoplankton"	"sp. 2"	"species"		1			
1	60	"MR"	"cells/l"	"Telonema subtile"	2014	"ICE2014"	"R3"	"PHT-094"		"Occurrence"	3024.565455	2	0.0006612520145643762	"l"	"present"		"verified"	220	16635.11	50	1000	1	151.2282727	"Niskin bottle"	"phytoplankton"				1			
1	10	"MR"	"cells/l"	"Raphidophyceae"	2014	"ICE2014"	"R3"	"PHT-094"	"Raphidiophyceae"	"Occurrence"	123.7192308	1	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	6.185961538	"Niskin bottle"	"phytoplankton"	"indet."			1			
1	10	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R3"	"PHT-094"		"Occurrence"	123.7192308	1	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	6.185961538	"Niskin bottle"	"phytoplankton"	"sp."	"species"		1			
1	60	"MR"	"cells/l"	"Telonema subtilis"	2014	"ICE2014"	"R3"	"PHT-094"		"Occurrence"	6049.130909	4	0.0006612520145643762	"l"	"present"		"verified"	220	16635.11	50	1000	1	302.4565455	"Niskin bottle"	"phytoplankton"				1			
1	60	"MR"	"cells/l"	"Oxyrrhis"	2014	"ICE2014"	"R3"	"PHT-094"		"Occurrence"	1512.282727	1	0.0006612520145643762	"l"	"present"		"verified"	220	16635.11	50	1000	1	75.61413636	"Niskin bottle"	"phytoplankton"	"sp."	"species"		1			
1	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R3"	"PHT-094"		"Occurrence"	30245.65455	20	0.0006612520145643762	"l"	"present"		"verified"	220	16635.11	50	1000	1	1512.282727	"Niskin bottle"	"phytoplankton"				1	"Symbionts of Mesodinium rubrum"	"symbiont"	
1	60	"MR"	"cells/l"	"Dinophyceae"	2014	"ICE2014"	"R3"	"PHT-094"	"Dinophyceae indet. cyst"	"Occurrence"	3024.565455	2	0.0006612520145643762	"l"	"present"		"verified"	220	16635.11	50	1000	1	151.2282727	"Niskin bottle"	"phytoplankton"	"indet."		"cyst"	1			
10	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R3"	"PHT-093"	"Chaetoceros concavicornis/convolutus"	"Occurrence"	1154.712821	7	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	57.73564103	"Niskin bottle"	"phytoplankton"	"spp. concavicornis/convolutus"	"species"		10			
10	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	45033.8	56	0.0012437424209446224	"l"	"present"		"verified"	8	321.61	50	1000	1	2251.69	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"		10			
10	10	"MR"	"cells/l"	"Thalassiosira bioculata"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	989.7538462	6	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	49.48769231	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Thalassiosira"	2014	"ICE2014"	"R3"	"PHT-093"	"Thalassiosira sp.1"	"Occurrence"	2969.261538	18	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	148.4630769	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		10			
10	60	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	4184.933333	2	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	209.2466667	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	60	"MR"	"cells/l"	"Gymnodinium arcticum"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	4184.933333	2	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	209.2466667	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Gymnodinium galeatum"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	46034.26667	22	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	2301.713333	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Gymnodinium gracilentum"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	4184.933333	2	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	209.2466667	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R3"	"PHT-093"	"Gymnodinium sp.1"	"Occurrence"	18832.2	9	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	941.61	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		10			
10	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R3"	"PHT-093"	"Gymnodinium sp.3"	"Occurrence"	8369.866667	4	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	418.4933333	"Niskin bottle"	"phytoplankton"	"sp. 3"	"species"		10			
10	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R3"	"PHT-093"	"Gymnodinium  sp. 10-20um"	"Occurrence"	37664.4	18	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	1883.22	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	10	"MR"	"cells/l"	"Gyrodinium fusiforme"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	1154.712821	7	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	57.73564103	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Gyrodinium spirale"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	164.9589744	1	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	8.247948718	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R3"	"PHT-093"	"Gyrodinium  sp. 10-20um"	"Occurrence"	18832.2	9	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	941.61	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R3"	"PHT-093"	"Gymnodinium sp. 20-30um"	"Occurrence"	4184.933333	2	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	209.2466667	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	60	"MR"	"cells/l"	"Lessardia elongata"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	4184.933333	2	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	209.2466667	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Protoperidinium bipes"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	329.9179487	2	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	16.49589744	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Dinophyceae"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	14647.26667	7	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	732.3633333	"Niskin bottle"	"phytoplankton"		"class"		10	"flagellate"		"Dinophyceae"
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R3"	"PHT-093"	"Flagellatae"	"Occurrence"	54404.13333	26	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	2720.206667	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R3"	"PHT-093"	"Flagellatae"	"Occurrence"	77421.26667	37	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	3871.063333	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R3"	"PHT-093"	"Biflagellatae"	"Occurrence"	16739.73333	8	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	836.9866667	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R3"	"PHT-093"	"Flagellatae"	"Occurrence"	8369.866667	4	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	418.4933333	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Choanoflagellatea"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	2092.466667	1	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	104.6233333	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Dinobryon balticum"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	8369.866667	4	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	418.4933333	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Dinobryon faculiferum"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	4184.933333	2	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	209.2466667	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Chrysophyceae"	2014	"ICE2014"	"R3"	"PHT-093"	"Chrysophyceae indet. cyst"	"Occurrence"	4184.933333	2	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	209.2466667	"Niskin bottle"	"phytoplankton"	"indet."		"cyst"	10			
10	60	"MR"	"cells/l"	"Algirosphaera robusta"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	2092.466667	1	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	104.6233333	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	385934.552	58	0.00015028454876463094	"l"	"present"		"verified"	50	16635.11	50	1000	1	19296.7276	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	10	"MR"	"cells/l"	"Acanthostomella norvegica"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	164.9589744	1	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	8.247948718	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2014	"ICE2014"	"R3"	"PHT-093"		"Occurrence"	989.7538462	6	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	49.48769231	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R3"	"PHT-093"	"Ciliophora sp.1"	"Occurrence"	494.8769231	3	0.0060632443021050334	"l"	"present"		"verified"	39	321.61	50	1000	1	24.74384615	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		10			
10	60	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R3"	"PHT-093"	"Ciliophora indet. >30um"	"Occurrence"	6277.4	3	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	313.87	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota"	2014	"ICE2014"	"R3"	"PHT-093"	"Spores indet."	"Occurrence"	2092.466667	1	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	104.6233333	"Niskin bottle"	"phytoplankton"	"incertae sedis"		"spora"	10			
10	60	"MR"	"cells/l"	"Raphidophyceae"	2014	"ICE2014"	"R3"	"PHT-093"	"Raphidiophyceae"	"Occurrence"	2092.466667	1	0.0004779048650715264	"l"	"present"		"verified"	159	16635.11	50	1000	1	104.6233333	"Niskin bottle"	"phytoplankton"	"indet."			10			
25	10	"MR"	"cells/l"	"Bacterosira bathyomphala"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	24446.92	57	0.002332017039271167	"l"	"present"		"verified"	15	321.61	50	1000	1	1222.346	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	1691236.183	61	0.000036068291703511424	"l"	"present"		"verified"	12	16635.11	50	1000	1	84561.80917	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R3"	"PHT-092"	"Chaetoceros socialis spores"	"Occurrence"	72659.10115	19	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	3632.955057	"Niskin bottle"	"phytoplankton"			"spores"	25			
25	60	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	220361.1974	51	0.00023143820509753167	"l"	"present"		"verified"	77	16635.11	50	1000	1	11018.05987	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"		25			
25	10	"MR"	"cells/l"	"Thalassiosira"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	46642.15	58	0.0012437424209446224	"l"	"present"		"verified"	8	321.61	50	1000	1	2332.1075	"Niskin bottle"	"phytoplankton"	"sp. cf. T.antarctica\pacyfica"	"species"		25			
25	10	"MR"	"cells/l"	"Thalassiosira bioculata"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	7205.408	28	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	360.2704	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Thalassiosira nordenskioeldii"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	13985.65217	50	0.003575759460215789	"l"	"present"		"verified"	23	321.61	50	1000	1	699.2826087	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Chaetoceros concavicornis"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	4117.376	16	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	205.8688	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R3"	"PHT-092"	"Chaetoceros concavicornis/convolutus"	"Occurrence"	13896.144	54	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	694.8072	"Niskin bottle"	"phytoplankton"	"spp. concavicornis/convolutus"	"species"		25			
25	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	5146.72	20	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	257.336	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"		25			
25	10	"MR"	"cells/l"	"Rhizosolenia hebetata"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	772.008	3	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	38.6004	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Fragilariopsis"	2014	"ICE2014"	"R3"	"PHT-092"	"Fragilariopsis cylindrus/oceanica"	"Occurrence"	229449.7931	60	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	11472.48966	"Niskin bottle"	"phytoplankton"	"spp. cylindrus/oceanica"	"species"		25			
25	10	"MR"	"cells/l"	"Navicula"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	4117.376	16	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	205.8688	"Niskin bottle"	"phytoplankton"	"cf. septentrionalis"			25			
25	60	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	30593.30575	8	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	1529.665287	"Niskin bottle"	"phytoplankton"	"sp. cf. P.granii"	"species"		25			
25	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	10808.112	42	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	540.4056	"Niskin bottle"	"phytoplankton"	"sp. cf. P.seriata"	"species"		25			
25	60	"MR"	"cells/l"	"Amphidoma acuminata"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	3824.163218	1	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	191.2081609	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	7648.326437	2	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	382.4163218	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"		25			
25	60	"MR"	"cells/l"	"Gymnodinium gracilentum"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	34417.46897	9	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	1720.873448	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Gymnodinium wulffii"	2014	"ICE2014"	"R3"	"PHT-092"	"Gymnodinium  wulffii"	"Occurrence"	19120.81609	5	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	956.0408046	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R3"	"PHT-092"	"Gymnodinium sp. 10-20um"	"Occurrence"	53538.28506	14	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	2676.914253	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	60	"MR"	"cells/l"	"Gyrodinium flagellare"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	3824.163218	1	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	191.2081609	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Gyrodinium fusiforme"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	257.336	1	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	12.8668	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	1286.68	5	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	64.334	"Niskin bottle"	"phytoplankton"	"sp. cf. G.fusiforme"	"species"		25			
25	60	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R3"	"PHT-092"	"Gyrodinium  sp. 20-30um"	"Occurrence"	7648.326437	2	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	382.4163218	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	60	"MR"	"cells/l"	"Gyrodinium nasutum"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	3824.163218	1	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	191.2081609	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Oxyrrhis"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	3824.163218	1	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	191.2081609	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	60	"MR"	"cells/l"	"Protoperidinium bipes"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	3824.163218	1	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	191.2081609	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Protoperidinium"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	257.336	1	0.0038866950654519446	"l"	"present"		"verified"	25	321.61	50	1000	1	12.8668	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	60	"MR"	"cells/l"	"Polarella glacialis"	2014	"ICE2014"	"R3"	"PHT-092"	"Polarella glacialis cyst"	"Occurrence"	68834.93793	18	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	3441.746897	"Niskin bottle"	"phytoplankton"			"cyst"	25			
25	60	"MR"	"cells/l"	"Monosiga marina"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	15296.65287	4	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	764.8326437	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Cryptomonas"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	7648.326437	2	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	382.4163218	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R3"	"PHT-092"	"Flagellatae"	"Occurrence"	49714.12184	13	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	2485.706092	"Niskin bottle"	"phytoplankton"	"indet."			25			
25	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	3393562.44	51	0.000015028454876463094	"l"	"present"		"verified"	5	16635.11	50	1000	1	169678.122	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R3"	"PHT-092"	"Phaeocystis pouchetii flagellated"	"Occurrence"	19120.81609	5	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	956.0408046	"Niskin bottle"	"phytoplankton"			"flagellated"	25			
25	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	49714.12184	13	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	2485.706092	"Niskin bottle"	"phytoplankton"	"indet."			25			
25	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R3"	"PHT-092"		"Occurrence"	7648.326437	2	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	382.4163218	"Niskin bottle"	"phytoplankton"	"indet."			25			
25	60	"MR"	"cells/l"	"Eukaryota"	2014	"ICE2014"	"R3"	"PHT-092"	"Spores indet."	"Occurrence"	38241.63218	10	0.00026149511485045786	"l"	"present"		"verified"	87	16635.11	50	1000	1	1912.081609	"Niskin bottle"	"phytoplankton"	"incertae sedis"		"spora"	25			
50	10	"MR"	"cells/l"	"Bacterosira bathyomphala"	2014	"ICE2014"	"R3"	"PHT-091"		"Occurrence"	1979.507692	16	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	98.97538462	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Chaetoceros borealis"	2014	"ICE2014"	"R3"	"PHT-091"		"Occurrence"	371.1576923	3	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	18.55788462	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Chaetoceros concavicornis"	2014	"ICE2014"	"R3"	"PHT-091"		"Occurrence"	3216.7	26	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	160.835	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Chaetoceros convolutus"	2014	"ICE2014"	"R3"	"PHT-091"		"Occurrence"	494.8769231	4	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	24.74384615	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R3"	"PHT-091"	"Chaetoceros concavicornis/convolutus"	"Occurrence"	4330.173077	35	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	216.5086538	"Niskin bottle"	"phytoplankton"	"spp. concavicornis/convolutus"	"species"		50			
50	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R3"	"PHT-091"	"Chaetoceros socialis spores"	"Occurrence"	167998.1406	51	0.0003035747885045545	"l"	"present"		"verified"	101	16635.11	50	1000	1	8399.90703	"Niskin bottle"	"phytoplankton"			"spores"	50			
50	60	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R3"	"PHT-091"	"Chaetoceros sp. cf. socialis spores"	"Occurrence"	38867.07944	25	0.0006432178687126205	"l"	"present"		"verified"	214	16635.11	50	1000	1	1943.353972	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"	"spores"	50			
50	10	"MR"	"cells/l"	"Thalassiosira antarctica/pacifica"	2014	"ICE2014"	"R3"	"PHT-091"	"Thalassiosira antarctica\pacyfica"	"Occurrence"	7117.804255	52	0.007306986723049656	"l"	"present"		"verified"	47	321.61	50	1000	1	355.8902128	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Thalassiosira bioculata"	2014	"ICE2014"	"R3"	"PHT-091"		"Occurrence"	1732.069231	14	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	86.60346154	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Rhizosolenia hebetata"	2014	"ICE2014"	"R3"	"PHT-091"		"Occurrence"	247.4384615	2	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	12.37192308	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Fragilariopsis"	2014	"ICE2014"	"R3"	"PHT-091"	"Fragilariopsis  sp. cf. F. cylindrus"	"Occurrence"	4082.734615	33	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	204.1367308	"Niskin bottle"	"phytoplankton"	"sp. cf. F. cylindrus"	"species"		50			
