"maximumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"minimumDepthInMeters"	"identificationQualifier"	"previousIdentifications"	"verbatimTaxon"	"taxonRank"	"organismRemarks"	"magnification"
50	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	2518.55428571429	3	0.0011911595541206179	"l"	"present"	"sp."	"verified"	105	4407.47	50	1000	1	125.927714285714	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Coccolithus pelagicus"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	839.518095238095	1	0.0011911595541206179	"l"	"present"		"verified"	105	4407.47	50	1000	1	41.9759047619048	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Prorocentrum cordatum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	1679.03619047619	2	0.0011911595541206179	"l"	"present"	"old Prorocentrum minimum"	"verified"	105	4407.47	50	1000	1	83.9518095238095	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Fragilariopsis oceanica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	839.518095238095	1	0.0011911595541206179	"l"	"present"		"verified"	105	4407.47	50	1000	1	41.9759047619048	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	839.518095238095	1	0.0011911595541206179	"l"	"present"		"verified"	105	4407.47	50	1000	1	41.9759047619048	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	1679.03619047619	2	0.0011911595541206179	"l"	"present"		"verified"	105	4407.47	50	1000	1	83.9518095238095	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Fragilariopsis"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	5037.10857142857	6	0.0011911595541206179	"l"	"present"	"sp. cf f.nana"	"verified"	105	4407.47	50	1000	1	251.855428571429	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Torodinium robustum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	839.518095238095	1	0.0011911595541206179	"l"	"present"		"verified"	105	4407.47	50	1000	1	41.9759047619048	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Pseudo-nitzschia pseudodelicatissima"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-342"	"Occurrence"	4197.59047619048	5	0.0011911595541206179	"l"	"present"		"verified"	105	4407.47	50	1000	1	209.879523809524	"Niskin bottle"	"phytoplankton"	50						
0	"iopan.pl"	"cells/l"	"Thalassiosira bioculata var. exigua"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	251.2578125	50	0.19899878735113954	"l"	"present"		"verified"	40	321.61	10	200	32	402.0125	"Niskin bottle"	"microplankton"			"Thalassiosira bioculata var.exigua"		"variety"		
0	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	11.6525362318841	4	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	18.6440579710145	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Fragilariopsis oceanica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	1256.2890625	50	0.03979975747022792	"l"	"present"		"verified"	8	321.61	10	200	32	2010.0625	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Tontonia"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	11.6525362318841	4	0.34327290818071576	"l"	"present"	"sp."	"verified"	69	321.61	10	200	32	18.6440579710145	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	46.6101449275362	16	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	74.576231884058	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Didinium gargantua"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	32.0444746376812	11	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	51.2711594202899	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	87.3940217391304	30	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	139.830434782609	"Niskin bottle"	"microplankton"			"Rhizosolenia hebetata f. semispina"		"form"		
0	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	2.91313405797101	1	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	4.66101449275362	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	8.73940217391304	3	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	13.9830434782609	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	5.82626811594203	2	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	9.32202898550725	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Alexandrium"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	93.2202898550725	32	0.34327290818071576	"l"	"present"	"sp."	"verified"	69	321.61	10	200	32	149.152463768116	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	2.91313405797101	1	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	4.66101449275362	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	23.3050724637681	8	0.34327290818071576	"l"	"present"	"Old Corethron criophilum"	"verified"	69	321.61	10	200	32	37.288115942029	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Bacterosira bathyomphala"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	8.73940217391304	3	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	13.9830434782609	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Strombidium conicum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	11.6525362318841	4	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	18.6440579710145	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	8.73940217391304	3	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	13.9830434782609	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	2.91313405797101	1	0.34327290818071576	"l"	"present"	"old Phalacroma contractum"	"verified"	69	321.61	10	200	32	4.66101449275362	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	11.6525362318841	4	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	18.6440579710145	"Niskin bottle"	"microplankton"		"indet."	"Spirotrichea non det."				
0	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	8.73940217391304	3	0.34327290818071576	"l"	"present"	"sp. cf t.gravida"	"verified"	69	321.61	10	200	32	13.9830434782609	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Tripos arcticus"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	2.91313405797101	1	0.34327290818071576	"l"	"present"	"old Ceratium arcticum"	"verified"	69	321.61	10	200	32	4.66101449275362	"Niskin bottle"	"microplankton"			"Neoceratium arcticum"				
0	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	8.73940217391304	3	0.34327290818071576	"l"	"present"		"verified"	69	321.61	10	200	32	13.9830434782609	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-332"	"Occurrence"	2.91313405797101	1	0.34327290818071576	"l"	"present"	"Old Dinophysis rotundata"	"verified"	69	321.61	10	200	32	4.66101449275362	"Niskin bottle"	"microplankton"							
25	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	17.3709104938272	7	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	27.7934567901235	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	9.92623456790124	4	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	15.881975308642	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Fragilariopsis oceanica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	773.100961538462	50	0.06467460588912037	"l"	"present"		"verified"	13	321.61	10	200	32	1236.96153846154	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	64.520524691358	26	0.4029725443860577	"l"	"present"	"Old Corethron criophilum"	"verified"	81	321.61	10	200	32	103.232839506173	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	27.2971450617284	11	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	43.6754320987654	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	2.48155864197531	1	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	3.97049382716049	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	2.48155864197531	1	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	3.97049382716049	"Niskin bottle"	"microplankton"	25	"indet."	"Spirotrichea non det."				
25	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	39.7049382716049	16	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	63.5279012345679	"Niskin bottle"	"microplankton"	25		"Rhizosolenia hebetata f. semispina"		"form"		
25	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	2.48155864197531	1	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	3.97049382716049	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Thalassiosira bioculata var. exigua"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	32.260262345679	13	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	51.6164197530864	"Niskin bottle"	"microplankton"	25		"Thalassiosira bioculata var.exigua"		"variety"		
25	"iopan.pl"	"cells/l"	"Tripos arcticus"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	2.48155864197531	1	0.4029725443860577	"l"	"present"	"old Ceratium arcticum"	"verified"	81	321.61	10	200	32	3.97049382716049	"Niskin bottle"	"microplankton"	25		"Neoceratium arcticum"				
25	"iopan.pl"	"cells/l"	"Dinophysis norvegica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	2.48155864197531	1	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	3.97049382716049	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-331"	"Occurrence"	2.48155864197531	1	0.4029725443860577	"l"	"present"		"verified"	81	321.61	10	200	32	3.97049382716049	"Niskin bottle"	"microplankton"	25						
50	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Ptychocylis acuta"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	22.0616615853659	9	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	35.2986585365854	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	17.1590701219512	7	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	27.454512195122	"Niskin bottle"	"microplankton"	50		"Rhizosolenia hebetata f. semispina"		"form"		
50	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	9.80518292682927	4	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	15.6882926829268	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"	"old Phalacroma contractum"	"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"	"Non det. 20-30um"	"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50			"Dinoflagellatae"	"class"	"flagellate"	
50	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Tripos arcticus"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	4.90259146341464	2	0.4079475140698361	"l"	"present"	"old Ceratium arcticum"	"verified"	82	321.61	10	200	32	7.84414634146342	"Niskin bottle"	"microplankton"	50		"Neoceratium arcticum"				
50	"iopan.pl"	"cells/l"	"Thalassiosira bioculata var. exigua"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50		"Thalassiosira bioculata var.exigua"		"variety"		
50	"iopan.pl"	"cells/l"	"Prorocentrum cordatum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"	"old Prorocentrum minimum"	"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	9.80518292682927	4	0.4079475140698361	"l"	"present"	"Old Corethron criophilum"	"verified"	82	321.61	10	200	32	15.6882926829268	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"	"Old Dinophysis rotundata"	"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"	"sp."	"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50						
50	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"HG-I"	"MOSJ11-330"	"Occurrence"	2.45129573170732	1	0.4079475140698361	"l"	"present"		"verified"	82	321.61	10	200	32	3.92207317073171	"Niskin bottle"	"microplankton"	50	"indet."	"Spirotrichea non det."				
20	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Fragilariopsis oceanica"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20		"Rhizosolenia hebetata f. semispina"		"form"		
20	"iopan.pl"	"cells/l"	"Pseudo-nitzschia"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Alexandrium"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Scrippsiella trochoidea"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Leegaardiella ovalis"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Coccolithus pelagicus"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Strombidium conicum"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Didinium gargantua"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Bacterosira bathyomphala"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Thalassiosira bioculata var. exigua"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20		"Thalassiosira bioculata var.exigua"		"variety"		
20	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20	"indet."	"Spirotrichea non det."				
20	"iopan.pl"	"cells/l"	"Dinobryon"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-321"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
0	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	7957.36082474227	24	0.003016075370790709	"l"	"present"	"sp."	"verified"	97	321.61	10	1000	1	79.5736082474227	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	6631.13402061856	20	0.003016075370790709	"l"	"present"		"verified"	97	321.61	10	1000	1	66.3113402061856	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	663.113402061856	2	0.003016075370790709	"l"	"present"		"verified"	97	321.61	10	1000	1	6.63113402061856	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Fragilariopsis oceanica"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	804025	50	0.00006218712104723112	"l"	"present"		"verified"	2	321.61	10	1000	1	8040.25	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	331.556701030928	1	0.003016075370790709	"l"	"present"	"Old Corethron criophilum"	"verified"	97	321.61	10	1000	1	3.31556701030928	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Didinium gargantua"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	2320.89690721649	7	0.003016075370790709	"l"	"present"		"verified"	97	321.61	10	1000	1	23.2089690721649	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	331.556701030928	1	0.003016075370790709	"l"	"present"		"verified"	97	321.61	10	1000	1	3.31556701030928	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	1989.34020618557	6	0.003016075370790709	"l"	"present"	"sp. 20-30um"	"verified"	97	321.61	10	1000	1	19.8934020618557	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Thalassiosira bioculata var. exigua"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	6299.57731958763	19	0.003016075370790709	"l"	"present"		"verified"	97	321.61	10	1000	1	62.9957731958763	"Niskin bottle"	"phytoplankton"			"Thalassiosira bioculata var.exigua"		"variety"		
0	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	9946.70103092784	30	0.003016075370790709	"l"	"present"	"sp. cf t.gravida"	"verified"	97	321.61	10	1000	1	99.4670103092784	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	331.556701030928	1	0.003016075370790709	"l"	"present"		"verified"	97	321.61	10	1000	1	3.31556701030928	"Niskin bottle"	"phytoplankton"		"indet."	"Spirotrichea non det."				
0	"iopan.pl"	"cells/l"	"Pseudo-nitzschia pseudodelicatissima"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	2754668.75	50	0.000018151002729457037	"l"	"present"		"verified"	8	4407.47	10	1000	1	27546.6875	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Conticribra weissflogii"	2011	"MOSJ2011"	"HG-IV"	"MOSJ11-320"	"Occurrence"	80700.1549295775	13	0.00016109014922393116	"l"	"present"	"old Thalassiosira weissflogii"	"verified"	71	4407.47	10	1000	1	807.001549295775	"Niskin bottle"	"phytoplankton"							
