"number"	"depth_m_distance_from_cm"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"lifeStage"	"identificationQualifier"	"taxonRank"	"add"	"foto"	"verbatimTaxon"	"organismRemarks"	"occurrenceRemarks"	"organismScope"
68	10	10	"MR"	"cells/l"	"Protoperidinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	112.8456	1	0.008861664749230433	"l"	"present"	"verified"	57	321.61	50	1000	1	5.64	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
68	10	60	"MR"	"cells/l"	"Dinophyceae"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	1369.1449	1	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	68.46	"Niskin bottle"	"phytoplankton"				"class"			"Encysting dinophyceae"	"flagellate"		
68	10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	5476.5794	4	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	273.83	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
68	10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	1369.1449	1	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	68.46	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
68	10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	12322.3037	9	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	616.12	"Niskin bottle"	"phytoplankton"	"Biflagellates"		"indet."		"elongated"	"'+"				
68	10	10	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	338.5368	3	0.008861664749230433	"l"	"present"	"verified"	57	321.61	50	1000	1	16.93	"Niskin bottle"	"phytoplankton"					"colony >100cells"					
68	10	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	2162564.3	65	0.00003005690975292619	"l"	"present"	"verified"	10	16635.11	50	1000	1	108128.22	"Niskin bottle"	"phytoplankton"										
68	10	10	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	820665.4267	74	0.00009017072925877857	"l"	"present"	"verified"	30	16635.11	50	1000	1	41033.27	"Niskin bottle"	"phytoplankton"					"bad shape"					
68	10	10	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-068"	"Occurrence"	781126.9043	54	0.00006913089243173024	"l"	"present"	"verified"	23	16635.11	50	1000	1	39056.35	"Niskin bottle"	"phytoplankton"					"flagella form"					
67	20	10	"MR"	"cells/l"	"Bacterosira bathyomphala"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1258.4739	9	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	62.92	"Niskin bottle"	"phytoplankton"										
67	20	10	"MR"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	42452.52	66	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	2122.63	"Niskin bottle"	"phytoplankton"										
67	20	10	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	15338.3231	62	0.004042162868070022	"l"	"present"	"verified"	26	321.61	50	1000	1	766.92	"Niskin bottle"	"phytoplankton"										
67	20	60	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	95305.3177	55	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	4765.27	"Niskin bottle"	"phytoplankton"	"Chaetoceros socialis spores"	"spores"								
67	20	10	"MR"	"cells/l"	"Eucampia groenlandica"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	838.9826	6	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	41.95	"Niskin bottle"	"phytoplankton"					"bad shape"					
67	20	10	"MR"	"cells/l"	"Fragilariopsis cylindrus"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	12025.4174	86	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	601.27	"Niskin bottle"	"phytoplankton"										
67	20	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	12149.7111	51	0.0041976306706881	"l"	"present"	"verified"	27	321.61	50	1000	1	607.49	"Niskin bottle"	"phytoplankton"										
67	20	10	"MR"	"cells/l"	"Odontella aurita"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	279.6609	2	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	13.98	"Niskin bottle"	"phytoplankton"										
67	20	60	"MR"	"cells/l"	"Pseudo-nitzschia granii"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	24259.5354	14	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	1212.98	"Niskin bottle"	"phytoplankton"										
67	20	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	978.813	7	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	48.94	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
67	20	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	26157.6133	61	0.002332017039271167	"l"	"present"	"verified"	15	321.61	50	1000	1	1307.88	"Niskin bottle"	"phytoplankton"	"Thalassiosira gravida/antarctica"		"spp. gravida/antarctica"	"species"						
67	20	10	"MR"	"cells/l"	"Thalassiosira antarctica var. borealis"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	2097.4565	15	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	104.87	"Niskin bottle"	"phytoplankton"	"Thalassiosira antarctica/gravida"	"hypnospores"								
67	20	10	"MR"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	2097.4565	15	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	104.87	"Niskin bottle"	"phytoplankton"	"Thalassiosira nordenskioeldii hypnospores"	"hypnospores"								
67	20	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	699.1522	5	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	34.96	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
67	20	10	"MR"	"cells/l"	"Strombidium"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	139.8304	1	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	6.99	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
67	20	60	"MR"	"cells/l"	"Ciliophora"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1732.824	1	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	86.64	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 20-30um"		"indet."							
67	20	60	"MR"	"cells/l"	"Bicosta spinifera"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1732.824	1	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	86.64	"Niskin bottle"	"phytoplankton"										
67	20	60	"MR"	"cells/l"	"Monosiga marina"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	8664.1198	5	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	433.21	"Niskin bottle"	"phytoplankton"										
67	20	60	"MR"	"cells/l"	"Leucocryptos marina"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1732.824	1	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	86.64	"Niskin bottle"	"phytoplankton"										
67	20	60	"MR"	"cells/l"	"Telonema subtile"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1732.824	1	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	86.64	"Niskin bottle"	"phytoplankton"										
67	20	10	"MR"	"cells/l"	"Dictyocha speculum"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	139.8304	1	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	6.99	"Niskin bottle"	"phytoplankton"										
67	20	60	"MR"	"cells/l"	"Amphidinium sphenoides"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	5198.4719	3	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	259.92	"Niskin bottle"	"phytoplankton"										
67	20	60	"MR"	"cells/l"	"Gymnodinium simplex"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1732.824	1	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	86.64	"Niskin bottle"	"phytoplankton"						"'+"				
67	20	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1732.824	1	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	86.64	"Niskin bottle"	"phytoplankton"			"sp."	"species"	"krasnal"					
67	20	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	8664.1198	5	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	433.21	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"		"sp."	"species"						
67	20	10	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	559.3217	4	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	27.97	"Niskin bottle"	"phytoplankton"			"cf. G. fusiforme"							
67	20	10	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	838.9826	6	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	41.95	"Niskin bottle"	"phytoplankton"			"cf. G. spirale"							
67	20	60	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1732.824	1	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	86.64	"Niskin bottle"	"phytoplankton"			"sp. A"	"species"		"'+"				
67	20	60	"MR"	"cells/l"	"Heterocapsa"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	3465.6479	2	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	173.28	"Niskin bottle"	"phytoplankton"			"sp. cf. H.niei"	"species"						
67	20	10	"MR"	"cells/l"	"Protoperidinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	139.8304	1	0.007151518920431578	"l"	"present"	"verified"	46	321.61	50	1000	1	6.99	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
67	20	60	"MR"	"cells/l"	"Dinophyceae"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	3465.6479	2	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	173.28	"Niskin bottle"	"phytoplankton"	"Thecate dinophyceae"									
67	20	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	3465.6479	2	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	173.28	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
67	20	60	"MR"	"cells/l"	"Chlamydomonadaceae"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	19061.0635	11	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	953.05	"Niskin bottle"	"phytoplankton"	"Chlamydomonadaceae indet 7-15um"		"indet."			"'+"				
67	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	3060860.24	92	0.00003005690975292619	"l"	"present"	"verified"	10	16635.11	50	1000	1	153043.01	"Niskin bottle"	"phytoplankton"										
67	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	291844.0351	50	0.0001713243855916793	"l"	"present"	"verified"	57	16635.11	50	1000	1	14592.2	"Niskin bottle"	"phytoplankton"					"bad shape"					
67	20	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	1060488.2625	51	0.0000480910556046819	"l"	"present"	"verified"	16	16635.11	50	1000	1	53024.41	"Niskin bottle"	"phytoplankton"					"flagella form"					
67	20	60	"MR"	"cells/l"	"Olisthodiscus"	2016	"ARCEx2016"	"PolarFront"	"PHT-067"	"Occurrence"	3465.6479	2	0.0005770926672561828	"l"	"present"	"verified"	192	16635.11	50	1000	1	173.28	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
66	27	10	"MR"	"cells/l"	"Bacterosira bathyomphala"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	3987.964	31	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	199.4	"Niskin bottle"	"phytoplankton"										
66	27	10	"MR"	"cells/l"	"Chaetoceros"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	643.22	5	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	32.16	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
66	27	10	"MR"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	36142.8381	118	0.0032648238549796336	"l"	"present"	"verified"	21	321.61	50	1000	1	1807.14	"Niskin bottle"	"phytoplankton"										
66	27	10	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	20100.625	50	0.002487484841889245	"l"	"present"	"verified"	16	321.61	50	1000	1	1005.03	"Niskin bottle"	"phytoplankton"										
66	27	60	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	210981.8829	52	0.00024646665997399476	"l"	"present"	"verified"	82	16635.11	50	1000	1	10549.09	"Niskin bottle"	"phytoplankton"	"Chaetoceros socialis spores"	"spores"								
66	27	60	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	120461.1414	42	0.00034866015313394377	"l"	"present"	"verified"	116	16635.11	50	1000	1	6023.06	"Niskin bottle"	"phytoplankton"	"Fragilariopsis oceanica hypnospores"	"hypnospores"								
66	27	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	3344.744	26	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	167.24	"Niskin bottle"	"phytoplankton"										
66	27	60	"MR"	"cells/l"	"Pseudo-nitzschia delicatissima"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	4008.4602	2	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	200.42	"Niskin bottle"	"phytoplankton"										
66	27	60	"MR"	"cells/l"	"Pseudo-nitzschia granii"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	20042.3012	10	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	1002.12	"Niskin bottle"	"phytoplankton"										
66	27	10	"MR"	"cells/l"	"Thalassiosira antarctica var. borealis"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	257.288	2	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	12.86	"Niskin bottle"	"phytoplankton"	"Thalassiosira antarctica/gravida"	"hypnospores"								
66	27	10	"MR"	"cells/l"	"Thalassiosira bioculata"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	257.288	2	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	12.86	"Niskin bottle"	"phytoplankton"										
66	27	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	2186.948	17	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	109.35	"Niskin bottle"	"phytoplankton"	"Thalassiosira gravida/antarctica"		"spp. gravida/antarctica"	"species"						
66	27	10	"MR"	"cells/l"	"Thalassiosira"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	2830.168	22	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	141.51	"Niskin bottle"	"phytoplankton"	"Thalassiosira sp. hypnospores"	"hypnospores"	"sp."	"species"		"'+"				
66	27	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	257.288	2	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	12.86	"Niskin bottle"	"phytoplankton"										
66	27	60	"MR"	"cells/l"	"Uronema marinum"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	2004.2301	1	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	100.21	"Niskin bottle"	"phytoplankton"										
66	27	60	"MR"	"cells/l"	"Ciliophora"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	8016.9205	4	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	400.85	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 20-30um"		"indet."			"'+"				
66	27	60	"MR"	"cells/l"	"Monosiga marina"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	62131.1337	31	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	3106.56	"Niskin bottle"	"phytoplankton"										
66	27	60	"MR"	"cells/l"	"Telonema subtile"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	10021.1506	5	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	501.06	"Niskin bottle"	"phytoplankton"						"'+"				
66	27	60	"MR"	"cells/l"	"Cryptophyceae"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	2004.2301	1	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	100.21	"Niskin bottle"	"phytoplankton"	"Cryptophyceae indet. 7-10um"		"indet."							
66	27	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	2004.2301	1	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	100.21	"Niskin bottle"	"phytoplankton"			"sp."	"species"		"'+"				
66	27	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	2004.2301	1	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	100.21	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"		"sp."	"species"						
66	27	60	"MR"	"cells/l"	"Gymnodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	6012.6904	3	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	300.63	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"		"sp."	"species"						
66	27	10	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	643.22	5	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	32.16	"Niskin bottle"	"phytoplankton"			"cf. G. fusiforme"							
66	27	10	"MR"	"cells/l"	"Gyrodinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	643.22	5	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	32.16	"Niskin bottle"	"phytoplankton"			"cf. G. spirale"							
66	27	60	"MR"	"cells/l"	"Gymnodinium wulffii"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	2004.2301	1	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	100.21	"Niskin bottle"	"phytoplankton"										
66	27	10	"MR"	"cells/l"	"Protoperidinium"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	128.644	1	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	6.43	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
66	27	60	"MR"	"cells/l"	"Micracanthodinium claytonii"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	4008.4602	2	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	200.42	"Niskin bottle"	"phytoplankton"						"'+"				
66	27	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	6012.6904	3	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	300.63	"Niskin bottle"	"phytoplankton"	"Biflagellates"		"indet."		"rys."					
66	27	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	2004.2301	1	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	100.21	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
66	27	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	20042.3012	10	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	1002.12	"Niskin bottle"	"phytoplankton"	"Biflagellates"		"indet."		"rys."					
66	27	60	"MR"	"cells/l"	"Prymnesiophyceae"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	8016.9205	4	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	400.85	"Niskin bottle"	"phytoplankton"			"sp."	"species"		"'+"				
66	27	10	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	514.576	4	0.007773390130903889	"l"	"present"	"verified"	50	321.61	50	1000	1	25.73	"Niskin bottle"	"phytoplankton"					"colony >100cells"					
66	27	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	1996213.2	60	0.00003005690975292619	"l"	"present"	"verified"	10	16635.11	50	1000	1	99810.66	"Niskin bottle"	"phytoplankton"										
66	27	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	44093.0627	22	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	2204.65	"Niskin bottle"	"phytoplankton"					"bad shape"					
66	27	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"PolarFront"	"PHT-066"	"Occurrence"	1081282.15	52	0.0000480910556046819	"l"	"present"	"verified"	16	16635.11	50	1000	1	54064.11	"Niskin bottle"	"phytoplankton"					"flagella form"					
65	50	10	"MR"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	44382.18	69	0.0015546780261807777	"l"	"present"	"verified"	10	321.61	50	1000	1	2219.11	"Niskin bottle"	"phytoplankton"										
65	50	10	"MR"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	989.5692	8	0.008084325736140045	"l"	"present"	"verified"	52	321.61	50	1000	1	49.48	"Niskin bottle"	"phytoplankton"	"Chaetoceros furcellatus spores"	"spores"								
65	50	10	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	3958.2769	32	0.008084325736140045	"l"	"present"	"verified"	52	321.61	50	1000	1	197.91	"Niskin bottle"	"phytoplankton"										
65	50	60	"MR"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	185612.8063	53	0.0002855406426527988	"l"	"present"	"verified"	95	16635.11	50	1000	1	9280.64	"Niskin bottle"	"phytoplankton"	"Chaetoceros socialis spores"	"spores"								
65	50	60	"MR"	"cells/l"	"Chaetoceros gelidus"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	11090.0733	7	0.0006311951048114501	"l"	"present"	"verified"	210	16635.11	50	1000	1	554.5	"Niskin bottle"	"phytoplankton"	"Chaetoceros socialis/radians"	"spores"								
65	50	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	371090.9154	58	0.0001562959307152162	"l"	"present"	"verified"	52	16635.11	50	1000	1	18554.55	"Niskin bottle"	"phytoplankton"	"Fragilariopsis oceanica hypnospores"	"hypnospores"								
65	50	10	"MR"	"cells/l"	"Navicula"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	6398.1192	1	0.0001562959307152162	"l"	"present"	"verified"	52	16635.11	50	1000	1	319.91	"Niskin bottle"	"phytoplankton"	"Navicula sp. >30um"		"sp."	"species"	"mała"					
65	50	60	"MR"	"cells/l"	"Pseudo-nitzschia granii"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	22180.1467	14	0.0006311951048114501	"l"	"present"	"verified"	210	16635.11	50	1000	1	1109.01	"Niskin bottle"	"phytoplankton"										
65	50	60	"MR"	"cells/l"	"Pseudo-nitzschia"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	122.5181	4	0.032648238549796336	"l"	"present"	"verified"	210	321.61	50	1000	1	6.13	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
65	50	10	"MR"	"cells/l"	"Rhizosolenia"	2016	"ARCEx2016"	"PolarFront"	"PHT-065"	"Occurrence"	123.6962	1	0.008084325736140045	"l"	"present"	"verified"	52	321.61	50	1000	1	6.18	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
